epoch,train loss,train acc
0,0.8948035122866326,0.7691710992907801
1,0.30417751568429013,0.9012910017730497
2,0.23760567573790856,0.9208499556737588
3,0.20617244781014768,0.9319315159574468
4,0.17838219846499728,0.9379432624113476
5,0.15331473843531407,0.9470024379432624
6,0.1381108099000251,0.9524046985815603
7,0.12473678771168628,0.9556183510638298
8,0.11109192098708863,0.9632369237588652
9,0.10583355392705887,0.9612699468085106
10,0.09446002325003451,0.9672816932624114
11,0.08013472385070425,0.9716589095744681
12,0.07692670524912945,0.9736812943262412
13,0.07358343669391693,0.9732380319148937
14,0.06388403388096932,0.9781693262411348
15,0.0587086826166574,0.9781416223404256
16,0.05307816880497527,0.9822140957446809
17,0.04737964853089541,0.9845412234042553
18,0.0529075109181886,0.9816323138297872
19,0.040688042201973654,0.9861203457446809
20,0.034123456046143745,0.9906637854609929
21,0.03258410894728087,0.9886691046099291
22,0.03212931026962209,0.9900542996453902
23,0.02435782724159195,0.9927415780141844
24,0.028302492732380297,0.9909408244680851
25,0.02010896372945702,0.9940990691489362
26,0.01583596667710771,0.9950687056737588
27,0.012371135291029164,0.9973404255319149
28,0.019074946151491492,0.9945146276595744
29,0.015602051756007875,0.9951241134751774
30,0.025378723767526607,0.9921043882978723
31,0.018121078134851254,0.9939882535460992
32,0.015619579801692608,0.9950687056737588
33,0.014942192333809872,0.9958167109929078
34,0.011294777381253686,0.9967586436170213
35,0.007447264781419901,0.9986702127659575
36,0.006509609044866359,0.9983377659574468
37,0.004498135338121272,0.999501329787234
38,0.003664491751399684,0.9994182180851063
39,0.0025305947328501557,0.9996675531914894
40,0.0030380508570159053,0.9994182180851063
41,0.0024724683422159325,0.9996675531914894
42,0.0018203810174414452,1.0
43,0.001321770726366246,1.0
44,0.0011713879165596308,1.0
45,0.0010348956052342708,1.0
46,0.0009277103904713976,1.0
47,0.0010468086879205037,0.9999168882978723
48,0.0009725612874311256,1.0
49,0.000761560752660908,1.0
50,0.0010661128375857593,0.9998337765957447
51,0.0012818361295664565,0.999750664893617
52,0.0015988381619149066,0.9996675531914894
53,0.0010274024222026322,0.9998337765957447
54,0.001013615875792234,1.0
55,0.0007660330423064767,1.0
56,0.0006215293356712829,1.0
57,0.0005434517292900288,1.0
58,0.00048190357963594194,1.0
59,0.00048479959622590226,1.0
