epoch,train loss,train acc
0,2.4411438703536987,0.18711214539007093
1,1.0120629978940843,0.662538785460993
2,0.6870809923461143,0.7749889184397163
3,0.6106848095325713,0.7980108599290779
4,0.5570451874048152,0.816904920212766
5,0.527124728928221,0.8308676861702128
6,0.5096407783158282,0.8310893173758864
7,0.48169422466704187,0.840591755319149
8,0.454202764528863,0.8497063386524822
9,0.45728879691438473,0.8510084219858156
10,0.43979926153700405,0.852061170212766
11,0.4293783379996077,0.86328125
12,0.4104992065657961,0.8644171099290779
13,0.4159618968025167,0.8620899822695035
14,0.40546145781557613,0.8685172872340425
15,0.41650367575757047,0.8635028812056738
16,0.3999960942471281,0.8643894060283689
17,0.3867745305946533,0.8709829343971631
18,0.393349844883097,0.8689328457446809
19,0.385156568219053,0.8738364361702128
20,0.39034826720648624,0.8697916666666667
21,0.3787229920321323,0.8746121453900709
22,0.3500728851303141,0.8810671542553191
23,0.3554935246071917,0.8841699911347518
24,0.38424841679157096,0.8760250443262412
25,0.3700741854436854,0.8786015070921986
26,0.35607530208344157,0.8818705673758864
27,0.3475088594441718,0.8841145833333333
28,0.3420406939818504,0.8828402039007093
29,0.35877596174782894,0.8828125
30,0.36008728580906035,0.87890625
31,0.3459634509809474,0.8846132535460992
32,0.3413366581848327,0.8859430407801417
33,0.3289672310682053,0.8879100177304965
34,0.33846260163378206,0.8877437943262412
35,0.3290129682802139,0.8905972960992907
36,0.336362768836478,0.8851396276595744
37,0.3385113149564317,0.8864140070921986
38,0.3272295702011027,0.8893783244680851
39,0.3222240872205572,0.8949468085106383
40,0.3319946903180569,0.8900432180851063
41,0.3303798481504968,0.891123670212766
42,0.32634954677617295,0.8884917996453902
43,0.31791103345916627,0.8925919769503545
44,0.32280799049012204,0.8927582003546098
45,0.3208154100686946,0.8936170212765957
46,0.310835008767057,0.8933953900709221
47,0.32074382061019857,0.8945035460992907
48,0.314546192738604,0.8924811613475178
49,0.30543896746128163,0.897689494680851
50,0.31176183071542296,0.8950022163120567
51,0.31738882432592674,0.891123670212766
52,0.3113186704985639,0.8949468085106383
53,0.3089442543209867,0.8939494680851063
54,0.3034133511654874,0.899822695035461
55,0.30721932871544616,0.8973847517730497
56,0.30042201375707667,0.8989915780141844
57,0.30388588125401356,0.8966367464539008
58,0.30718744760181044,0.8967475620567376
59,0.29913921955418077,0.902482269503546
60,0.2906530034193333,0.9011801861702128
61,0.2986055251131666,0.8988807624113476
62,0.299010971917751,0.9016788563829787
63,0.2936418581199139,0.9035073138297872
64,0.29785687793442545,0.8974678634751774
65,0.29444601767240686,0.8989084663120567
66,0.2986206127766599,0.9002936613475178
67,0.29581186135715626,0.9005984042553191
68,0.29824786823480687,0.9005707003546098
69,0.297488956058279,0.8989915780141844
70,0.2893088829327137,0.902094414893617
71,0.30146098580766234,0.9015403368794327
72,0.2825086573336987,0.9045877659574468
73,0.29513142273781146,0.9004875886524822
74,0.29199181306869426,0.895279255319149
75,0.29004349083976544,0.901706560283688
76,0.2880868272895509,0.8999612145390071
77,0.28536708304222597,0.906000664893617
78,0.2858576216596238,0.905612810283688
79,0.28434805445214534,0.902980939716312
80,0.2830886759973587,0.9049479166666667
81,0.28020151228980816,0.9021775265957447
82,0.2882790005904563,0.9046708776595744
83,0.2898373968423681,0.9030086436170213
84,0.2839535281379172,0.9026207890070922
85,0.29642673518429413,0.9010139627659575
86,0.28554451782652673,0.9028147163120567
87,0.2769165077108018,0.9033410904255319
88,0.2744660161911173,0.9086602393617021
89,0.2758568492024503,0.9046154698581561
90,0.27883820647888996,0.906000664893617
91,0.2922401301404263,0.9035073138297872
92,0.2765230435006162,0.9058344414893617
93,0.2691042275821909,0.9108488475177305
94,0.2719605170348857,0.9066932624113476
95,0.2790278058419836,0.9059729609929078
96,0.2769309073052508,0.9051972517730497
97,0.2805142730791518,0.9046154698581561
98,0.2817178240164797,0.9020667109929078
99,0.2829288532759281,0.9033687943262412
100,0.2753227009101117,0.9066378546099291
101,0.2929024144690088,0.8980773492907801
102,0.27462655052225643,0.9076628989361702
103,0.267817671866493,0.9086325354609929
104,0.27697148237456665,0.9044215425531915
105,0.26707180026680866,0.9088264627659575
106,0.26636524546019574,0.9111258865248226
107,0.275264358266871,0.9081892730496455
108,0.27372840126144127,0.9051695478723404
109,0.26889838373407404,0.9098792109929078
110,0.2632532723723574,0.9107380319148937
111,0.2744306208605462,0.9056405141843971
112,0.2698612175089248,0.9082723847517731
113,0.26945455530856516,0.9081061613475178
114,0.27611677221795344,0.904864804964539
115,0.2634689411584367,0.9093528368794327
116,0.2669114386464687,0.9092974290780141
117,0.27655911081014795,0.9044492464539008
118,0.2647968357072232,0.9099623226950354
119,0.2646673689497278,0.9121509308510638
120,0.2631583844727658,0.9110981826241136
121,0.2660481996358709,0.909657579787234
122,0.2739197569800184,0.9047262854609929
123,0.2648046237040073,0.9095744680851063
124,0.25947816939430035,0.9105164007092199
125,0.2672800344038517,0.9097960992907801
126,0.25826965573620286,0.9141733156028369
127,0.2710791773935582,0.9078014184397163
128,0.27419988541526996,0.9085217198581561
129,0.2618221288665812,0.9101285460992907
130,0.26257737297961053,0.9138962765957447
131,0.2779089310701857,0.9045600620567376
132,0.2570095684458601,0.9110981826241136
133,0.25625142994079186,0.9101285460992907
134,0.2670949437516801,0.9088541666666667
135,0.26537121768961563,0.9114306294326242
136,0.25765836048633495,0.914810505319149
137,0.26914822651033704,0.9113198138297872
138,0.2624635244620607,0.9104332890070922
139,0.2567755010850886,0.913425310283688
140,0.25103308307997724,0.9133699024822695
141,0.2682977772139488,0.9097683953900709
142,0.26861783774926307,0.9097683953900709
143,0.2582335023486868,0.9122617464539008
144,0.26814436088217064,0.9084663120567376
145,0.25791866403627906,0.9093805407801417
146,0.2673658866514551,0.9089095744680851
147,0.25765420116008597,0.9101839539007093
148,0.2586159284444565,0.9098792109929078
