epoch,train loss,train acc
0,1.065525938855841,0.6791334219858156
1,0.8104111755147894,0.758061835106383
2,0.8063718587794202,0.7626883865248226
3,0.7381530819421119,0.7874279698581561
4,0.7296390958288883,0.7789228723404256
5,0.7073492915072339,0.7898382092198583
6,0.7304129191535584,0.7838818705673758
7,0.690836897238772,0.7960992907801417
8,0.694605363810316,0.7896442819148937
9,0.6727645327436164,0.7992852393617021
10,0.6803095584854166,0.7945478723404256
11,0.6639029240988671,0.7996176861702128
12,0.6726651933599026,0.8012522163120567
13,0.6615698591191718,0.803302304964539
14,0.6424644047275503,0.8067652925531915
15,0.6365117576528103,0.807845744680851
16,0.6734802034941125,0.796625664893617
17,0.651348776956822,0.8067375886524822
18,0.6346237329726524,0.8091478280141844
19,0.6304936145848417,0.8132757092198583
20,0.638598974397842,0.8083721187943262
21,0.6343353390693665,0.8077349290780141
22,0.6387404739222629,0.8081781914893617
23,0.6389309671965051,0.808344414893617
24,0.6496197333995332,0.8063220301418439
25,0.6367486065372507,0.8130540780141844
26,0.6391518055758578,0.8088153812056738
27,0.6112362222468599,0.8172650709219859
28,0.5927529217714959,0.8226673315602837
29,0.6208423924572924,0.8143284574468085
30,0.5980184335023799,0.8215868794326242
31,0.607474239899757,0.813885195035461
32,0.5892663204923589,0.820561835106383
33,0.593326672277552,0.8204233156028369
34,0.6023632443331658,0.8215868794326242
35,0.5985581916063389,0.8157136524822695
36,0.620728295534215,0.8146054964539008
37,0.5997103563648589,0.8206172429078014
38,0.6089866690813227,0.8167386968085106
39,0.5999830010089469,0.8192320478723404
40,0.5796833796069977,0.8261026152482269
41,0.5949571110466694,0.8204787234042553
42,0.5834853963014928,0.8238585992907801
43,0.5890631919845621,0.816156914893617
44,0.5717295103884757,0.8245234929078014
45,0.5895908810990922,0.8191212322695035
46,0.5810529656232671,0.822833554964539
47,0.5819964922489004,0.8221132535460992
48,0.5630893973594017,0.8248005319148937
49,0.562718225603408,0.8263796542553191
50,0.5561877162532604,0.8296764184397163
51,0.590552955548814,0.8226673315602837
52,0.566047228397207,0.8285682624113476
53,0.5652216156112387,0.8307568705673758
54,0.5756843302478182,0.8246897163120567
55,0.5536777548333431,0.8287067819148937
56,0.5870670051650798,0.8228889627659575
57,0.5577592320264654,0.8339705230496455
58,0.5616025204988236,0.8276817375886524
59,0.5600313173329576,0.8282912234042553
60,0.5680956865878816,0.8269614361702128
61,0.5685490136767956,0.8270445478723404
62,0.5592266679444211,0.8274324024822695
63,0.5709742662754465,0.8244403812056738
64,0.5537816932860841,0.8354942375886524
65,0.5570771963672435,0.8321420656028369
66,0.571718286326591,0.8256870567375886
67,0.5425400841743389,0.8343306737588652
68,0.5396937544041491,0.836436170212766
69,0.5739773210692913,0.827376994680851
70,0.571865531041267,0.8270168439716311
71,0.5451283125167198,0.8367686170212766
72,0.5492646171057478,0.8330839982269503
73,0.548825944040684,0.8327515514184397
74,0.5346879233071145,0.8385970744680851
75,0.5429718253460336,0.8335549645390071
76,0.5317432604571606,0.8413951684397163
77,0.5284116593130092,0.839594414893617
78,0.5330188895793672,0.8344968971631205
79,0.5997266785261479,0.820811170212766
80,0.5411697543681936,0.835300310283688
81,0.539820430443642,0.8343583776595744
82,0.5623173824650176,0.8295656028368795
83,0.5848837380713605,0.8244126773049646
84,0.5288569423112464,0.8364638741134752
85,0.5385824527512205,0.835300310283688
86,0.514337143365373,0.8406471631205673
87,0.5458990719090117,0.8333887411347518
88,0.5437585562467575,0.8347185283687943
89,0.5549318942617862,0.8333887411347518
90,0.5285228427420271,0.8394835992907801
91,0.5174470737259439,0.841228945035461
92,0.5330756775876309,0.8385416666666667
93,0.524057019898232,0.8378490691489362
94,0.5082954574138561,0.8441932624113476
95,0.5158306293665095,0.8396498226950354
96,0.5245697923163151,0.8394004875886524
97,0.5109818644346075,0.8451074911347518
98,0.542378268660383,0.8333056294326242
99,0.5190506567980381,0.8439439273049646
100,0.5049152111119413,0.8472683953900709
101,0.5210996003861122,0.836436170212766
102,0.5248998726936097,0.8395113031914894
103,0.5202542835093559,0.8441101507092199
104,0.5325432933391409,0.8361037234042553
105,0.5078720780129128,0.8482380319148937
106,0.5265614999101517,0.8417276152482269
107,0.5144776032960161,0.8414782801418439
108,0.5112155923183929,0.8441932624113476
109,0.5151353196260777,0.8432790336879433
110,0.5227598624026522,0.8400099734042553
111,0.5240005112074791,0.8413674645390071
112,0.5120632727729514,0.8463818705673758
113,0.5139704609804965,0.8426972517730497
114,0.5155799585454007,0.8417553191489362
115,0.5044845447261282,0.8465203900709221
116,0.5057811569026176,0.8456892730496455
117,0.49300503762478526,0.8527260638297872
118,0.5012107196640461,0.8453568262411348
119,0.5350577200346804,0.8362699468085106
120,0.500584344280527,0.8464372783687943
121,0.5075309374865066,0.8420877659574468
122,0.49704100318411565,0.8451074911347518
123,0.5048474422160615,0.844387189716312
124,0.5123379683875023,0.8425864361702128
125,0.5164937716215214,0.8443040780141844
126,0.5106346680128828,0.8401207890070922
127,0.48253762595196986,0.8526429521276596
128,0.5083368899340325,0.8459386081560284
129,0.5131284943286408,0.8446088209219859
130,0.49436289959765495,0.8454676418439716
131,0.49376252578928115,0.8485150709219859
132,0.4970315059131764,0.8466589095744681
133,0.500625805651888,0.8480441046099291
134,0.492449885194606,0.8491522606382979
135,0.5101463495099798,0.8441378546099291
136,0.5121886964808119,0.839206560283688
137,0.4878609828809474,0.8512023492907801
138,0.5083328038454056,0.843112810283688
139,0.5004681973381245,0.8419769503546098
140,0.5045050262136662,0.8407025709219859
141,0.503419410358084,0.8466035017730497
142,0.4940364202286335,0.848293439716312
143,0.4801326635036063,0.8533909574468085
144,0.4942791376342165,0.8452737145390071
145,0.49780309549037444,0.843888519503546
146,0.4867369364550773,0.8486258865248226
147,0.48941382448723975,0.8465203900709221
148,0.4902188457707141,0.847905585106383
149,0.490932582540715,0.8500110815602837
150,0.49114581324318624,0.8468805407801417
151,0.5058388262987137,0.8433067375886524
152,0.4770316953988785,0.8543605939716311
153,0.4836098637352598,0.8479609929078014
154,0.48173895509953196,0.8553856382978723
155,0.4788779939742798,0.8507867907801417
156,0.47675748264535944,0.8530862145390071
157,0.4908186197280884,0.8445811170212766
158,0.47588039363952395,0.8495124113475178
159,0.4818901089911765,0.8521719858156029
160,0.5014580012635982,0.8453845301418439
161,0.47070030677825847,0.8544160017730497
162,0.4749925748464909,0.8510361258865248
163,0.5090553931733395,0.8410073138297872
164,0.48478772729001146,0.8498725620567376
165,0.48366721671946505,0.8499833776595744
166,0.4822935072031427,0.8511746453900709
167,0.48468307358153323,0.8514793882978723
168,0.47484288111012035,0.8507867907801417
169,0.4869437797906551,0.8512300531914894
170,0.49229693539599156,0.8489029255319149
171,0.4753989108065341,0.8550531914893617
172,0.4768436054917092,0.8526429521276596
173,0.46691179497444885,0.854720744680851
174,0.49121664084018546,0.8446088209219859
175,0.49630374366298635,0.8459663120567376
176,0.47586478451465036,0.8526152482269503
177,0.4767639164594894,0.8505097517730497
178,0.5031663173056663,0.8435283687943262
179,0.5019567364707906,0.8441655585106383
180,0.48160009022722855,0.852199689716312
181,0.48173287003598314,0.854831560283688
182,0.45692745960773307,0.8605939716312057
183,0.4974817649481144,0.8459109042553191
184,0.4876532881183827,0.8520888741134752
185,0.4729440107624582,0.852947695035461
186,0.4702579325183909,0.8538342198581561
187,0.49135708586966736,0.8515902039007093
188,0.48457453796204103,0.8494015957446809
189,0.46609177170915805,0.8539173315602837
190,0.47035268710014666,0.8503989361702128
191,0.4680517791433537,0.8562721631205673
192,0.4707322957667899,0.8521442819148937
193,0.4753522677941525,0.8526983599290779
194,0.4710813307381691,0.8525044326241136
195,0.47292772411031925,0.8574080230496455
