epoch,train loss,train acc
0,1.304714984082161,0.5938054078014184
1,0.8574856487994499,0.7236535904255319
2,0.7543194427135143,0.7548204787234043
3,0.6852322791485076,0.7756815159574468
4,0.6506174324040718,0.7849623226950354
5,0.6106910572407094,0.8020833333333333
6,0.5807579625794228,0.8041057180851063
7,0.5645888444591076,0.8161015070921986
8,0.534696119262817,0.8198969414893617
9,0.5274237616265074,0.824080230496454
10,0.5104181322645633,0.8305906471631205
11,0.5056980648573409,0.8349678634751774
12,0.4964519219195589,0.829510195035461
13,0.47556582156648025,0.838458554964539
14,0.4645396394932524,0.8458000886524822
15,0.4457662489185942,0.8472406914893617
16,0.4533660091618274,0.8451628989361702
17,0.44105122856637263,0.8510361258865248
18,0.42533694651532683,0.8571309840425532
19,0.4325821209461131,0.8558566046099291
20,0.4192011701933881,0.8581560283687943
21,0.4086813555752977,0.8620899822695035
22,0.4151097556695025,0.8566323138297872
23,0.3976429320396261,0.8668550531914894
24,0.3966049136633569,0.8642508865248226
25,0.3920772541710671,0.8647218528368795
26,0.38742393033301575,0.8649157801418439
27,0.38891402758816457,0.8699578900709221
28,0.38593259326955104,0.8686003989361702
29,0.37806679213300665,0.8702349290780141
30,0.3816221202624605,0.870207225177305
31,0.3780542276007064,0.870955230496454
32,0.3615161402428404,0.8740857712765957
33,0.3606644214150753,0.8749722960992907
34,0.3582885945413975,0.8753601507092199
35,0.35822234730771246,0.8770500886524822
36,0.3616532889452386,0.8758311170212766
37,0.35527761946333214,0.8773271276595744
38,0.3496748592625273,0.8793218085106383
39,0.3479331595466492,0.8792941046099291
40,0.3462543845810789,0.8815658244680851
41,0.3591423148804523,0.8782413563829787
42,0.33112838832621877,0.8853612588652482
43,0.32614993272309606,0.887605274822695
44,0.3339978372480007,0.8857768173758864
45,0.3285217120292339,0.8869126773049646
46,0.32758795755340697,0.8886303191489362
47,0.3296657678611735,0.8883532801418439
48,0.3263298710610004,0.8874113475177305
49,0.3226497181235476,0.8853058510638298
50,0.32052531489666475,0.8902925531914894
51,0.32125254022948285,0.8867464539007093
52,0.3115666670368073,0.8892121010638298
53,0.29942373994817123,0.895417774822695
54,0.3061954071547123,0.8925642730496455
55,0.30737101762218677,0.8923980496453902
56,0.3073432453452273,0.8966090425531915
57,0.3081600141335041,0.8888242464539008
58,0.30057609889735565,0.894780585106383
59,0.2999908169533344,0.8933122783687943
60,0.30180125493318477,0.8931183510638298
61,0.2915662132362102,0.8951961436170213
62,0.3039288265590972,0.8947251773049646
63,0.2909528316652521,0.8981050531914894
64,0.2941701470854435,0.897938829787234
65,0.2934143807976804,0.8966644503546098
66,0.289002555164885,0.8984097960992907
67,0.2938077494185022,0.8982158687943262
68,0.2932752247186417,0.8974955673758864
69,0.2848581464049664,0.8989638741134752
70,0.27876368307686866,0.9042830230496455
71,0.2765201942083683,0.902205230496454
72,0.27968972112904206,0.9007369237588652
73,0.2815855814421431,0.8994902482269503
74,0.28055324817591526,0.8989084663120567
75,0.2820993462141524,0.9007092198581561
76,0.27312696233708805,0.9054465868794327
77,0.2869176821822816,0.8956394060283689
78,0.27345487570509,0.904864804964539
79,0.26874469188933675,0.9045323581560284
80,0.2650850419985487,0.9052803634751774
81,0.26114951660658453,0.9097683953900709
82,0.273382971419933,0.9035073138297872
83,0.26691877469420433,0.9066932624113476
84,0.2647539255149821,0.9070257092198583
85,0.27218215119965533,0.9044769503546098
86,0.2692720538124125,0.9030640514184397
87,0.25823300236717184,0.9082169769503545
88,0.26291367712807145,0.9081615691489362
89,0.25783725716966266,0.909906914893617
90,0.26003673006879524,0.9072750443262412
91,0.2605923063101921,0.906998005319149
92,0.2587127428739629,0.9090203900709221
93,0.2638835960880239,0.9040890957446809
94,0.26027346132917606,0.9063608156028369
95,0.25892309448186385,0.905751329787234
96,0.25653429440361386,0.9088818705673758
97,0.2512857584243125,0.910654920212766
98,0.2539941099412898,0.9108765514184397
99,0.2625790602983312,0.9093251329787234
100,0.2462783490723752,0.9124279698581561
101,0.24782099447985914,0.9126218971631205
102,0.24188128708207862,0.9142841312056738
103,0.24627505575722836,0.9131205673758864
104,0.2479501315887938,0.909906914893617
105,0.2450749341477739,0.9140902039007093
106,0.24085760544589224,0.9132867907801417
107,0.24269016451658088,0.9114583333333333
108,0.24436026732338237,0.9108211436170213
109,0.23348662130376127,0.914561170212766
110,0.24214059637582047,0.9146165780141844
111,0.2474702536425692,0.9102670656028369
112,0.24464518767088017,0.913923980496454
113,0.2527754061082576,0.9099623226950354
114,0.24261381421634493,0.9122063386524822
115,0.24148409227107434,0.9151706560283689
116,0.2385605532438197,0.9162234042553191
117,0.24099889365916558,0.9147828014184397
118,0.24351225928106207,0.9129820478723404
119,0.23377009877499114,0.918467420212766
120,0.23737214775161541,0.9166666666666667
121,0.2328241689408079,0.9171376329787234
122,0.23542343246492933,0.9172761524822695
123,0.2317195286617634,0.9154199911347518
124,0.22999235147491415,0.9171099290780141
125,0.23341902583203417,0.9163619237588652
126,0.2253646818881339,0.9158909574468085
127,0.22962168762658505,0.9196586879432624
128,0.22346895758775956,0.9180241578014184
129,0.22370908678846158,0.919353945035461
130,0.222420279332932,0.9201850620567376
131,0.22472263301940673,0.921376329787234
132,0.23777605854767433,0.9151983599290779
133,0.22975816213070077,0.9179964539007093
134,0.22051060651528073,0.9232878989361702
135,0.2228191558350908,0.919353945035461
136,0.2214612323553004,0.9219304078014184
137,0.2196127211952463,0.9207945478723404
138,0.2242526854289339,0.9227061170212766
139,0.22244102396863571,0.9200188386524822
140,0.21296832171526361,0.9256704343971631
141,0.22343853615382883,0.9171653368794327
142,0.21219476787967884,0.922013519503546
143,0.20748876542487044,0.9263076241134752
144,0.22336368009131005,0.9214317375886524
145,0.2200780491879646,0.9202127659574468
146,0.21497330228064923,0.9230108599290779
147,0.22896206656352003,0.9181626773049646
148,0.2122059592065659,0.9238696808510638
149,0.2212371658930119,0.9191046099290779
150,0.22170083311961053,0.9208499556737588
151,0.20947227868786517,0.9251994680851063
152,0.22033893951076142,0.9185782358156029
153,0.21550393064922474,0.9206006205673758
154,0.21726697754669697,0.9201850620567376
155,0.21268873788574907,0.9224013741134752
156,0.21761954520294008,0.9235649379432624
157,0.2049548052092816,0.9269171099290779
158,0.20771667052139628,0.9235649379432624
159,0.19967739886425911,0.9281360815602837
160,0.20918526349866645,0.9240913120567376
161,0.20326729324903894,0.9280529698581561
162,0.2108960764363725,0.9262522163120567
163,0.20029921005380916,0.9282468971631205
164,0.21037677746820957,0.9254765070921986
165,0.21037105661123356,0.9222351507092199
