epoch,train loss,train acc
0,1.6041251141974266,0.4805795656028369
1,0.9911922026187816,0.6802969858156028
2,0.8329557478427887,0.7280308067375886
3,0.7671040829191816,0.7473404255319149
4,0.7122979785533662,0.7681737588652482
5,0.6797832440822682,0.7743517287234043
6,0.6381258628469832,0.7890902039007093
7,0.6187928455307129,0.7964871453900709
8,0.6113241869718471,0.7955452127659575
9,0.5763604583892417,0.807845744680851
10,0.5696346243011191,0.8120567375886524
11,0.5487940114863376,0.8142176418439716
12,0.5327090329312264,0.8263242464539008
13,0.5211132856759619,0.8262411347517731
14,0.5040007829666138,0.8323359929078014
15,0.5054849826909126,0.8331671099290779
16,0.4929272862190896,0.8331117021276596
17,0.4849212835443781,0.8371841755319149
18,0.4776748282478211,0.8433067375886524
19,0.46509967141963066,0.842364804964539
20,0.46181382809547666,0.8411181294326242
21,0.4536584403286589,0.8465757978723404
22,0.44469587219522355,0.8476008421985816
23,0.44595578820147413,0.8451074911347518
24,0.4341354303537531,0.8572695035460992
25,0.4416590066666299,0.8522273936170213
26,0.429320698405834,0.850925310283688
27,0.42148975171941394,0.8593195921985816
28,0.41215419674173315,0.8603723404255319
29,0.412480816879171,0.8562444592198583
30,0.39311203186182264,0.8636691046099291
31,0.40210799111964857,0.8641400709219859
32,0.4127871333918673,0.8615636081560284
33,0.39363541723565854,0.864666445035461
34,0.39942349208162187,0.8650265957446809
35,0.39008743490310427,0.8640846631205673
36,0.3811430487226933,0.8693761081560284
37,0.3870879132696923,0.8669935726950354
38,0.380995400725527,0.8705673758865248
39,0.3894369104441176,0.8704011524822695
40,0.3764931556392223,0.8667165336879433
41,0.36621757961334067,0.8731992464539008
42,0.378461000291591,0.8712599734042553
43,0.3742334611238317,0.8705673758865248
44,0.3677840342229985,0.874750664893617
45,0.37520438939967055,0.8710383421985816
46,0.3599737874687986,0.8745567375886524
47,0.35978990507886766,0.8770500886524822
48,0.36377534745855533,0.8771054964539008
49,0.3500375283208299,0.8763574911347518
50,0.354358601443311,0.8779643173758864
51,0.36534841675707636,0.8766345301418439
52,0.3419849802838995,0.8798204787234043
53,0.3510002498614027,0.8772994237588652
54,0.35224364396739516,0.8778257978723404
55,0.3447232742575889,0.8806515957446809
56,0.34669627661400654,0.882951019503546
57,0.3370594299854116,0.8846132535460992
58,0.3401701385353474,0.886081560283688
59,0.34237418323755264,0.8815658244680851
60,0.34285154003412166,0.882064494680851
61,0.3461827998782726,0.8789893617021277
62,0.333548422982084,0.8849734042553191
63,0.33043813594478244,0.8866356382978723
64,0.3340857339666245,0.8851396276595744
65,0.3350312055108395,0.8843085106382979
66,0.32155420219010494,0.8900986258865248
67,0.33255883544049364,0.8873282358156029
68,0.32764216623407727,0.8880208333333333
69,0.336945097180123,0.8845024379432624
70,0.33069699685624304,0.8828956117021277
71,0.3262031699748749,0.8864417109929078
72,0.32323960230705584,0.8881870567375886
73,0.323785200715065,0.8871620124113476
74,0.3156209332828826,0.8888242464539008
75,0.3348659494138779,0.8864417109929078
76,0.3188310040438429,0.8900155141843971
77,0.31300233986149445,0.8915669326241136
78,0.3107388951676957,0.8963597074468085
79,0.3139728250655722,0.8932291666666667
80,0.3207477809900933,0.8869126773049646
81,0.3138905464017645,0.894780585106383
82,0.32199220073984025,0.8926750886524822
83,0.3141764426167975,0.894669769503546
84,0.3088638915660534,0.8900432180851063
85,0.3098063002875511,0.8950022163120567
86,0.29855295587727365,0.8949191046099291
87,0.3091069620023382,0.8939217641843971
88,0.3215907685300137,0.8880485372340425
89,0.3067552685896133,0.8948359929078014
90,0.3078482512463915,0.8917054521276596
91,0.3185083596630299,0.8928967198581561
92,0.29926853294068195,0.8969137854609929
93,0.30734055584415476,0.8945035460992907
94,0.30212807417549986,0.895029920212766
95,0.29732000875346204,0.8953346631205673
96,0.30475316291793864,0.8958610372340425
97,0.31277645157372697,0.8943096187943262
98,0.2995967780973049,0.899074689716312
99,0.29509972115146355,0.8958610372340425
100,0.30073830738980717,0.8923426418439716
101,0.30846309772831326,0.8946974734042553
102,0.2949792907593098,0.8968860815602837
103,0.30150461181047117,0.8957225177304965
104,0.29743998450167636,0.8991300975177305
105,0.2896435561966389,0.8981327570921986
106,0.2802624461498666,0.9040336879432624
107,0.29198595025437946,0.8994625443262412
108,0.30947362734599315,0.8934230939716311
109,0.29067515185538756,0.8984929078014184
110,0.28815478577892834,0.9019835992907801
111,0.29640815216810146,0.8999335106382979
