epoch,train loss,train acc
0,0.8135281227370526,0.7549867021276596
1,0.4574857151254694,0.8549423758865248
2,0.37163830627786354,0.879404920212766
3,0.3169683227513699,0.8963320035460992
4,0.2696512279675362,0.9129543439716311
5,0.23934149361671286,0.9183289007092199
6,0.21996447808564978,0.9257258421985816
7,0.1789338324773819,0.942043439716312
8,0.15740011378805688,0.94921875
9,0.15038392387647578,0.9492741578014184
10,0.13824235980815075,0.9548149379432624
11,0.11429877575249114,0.961685505319149
12,0.10640788530098631,0.9647606382978723
13,0.09461402017226879,0.9696919326241136
14,0.08161740872929706,0.9730718085106383
15,0.07545415958032962,0.9756205673758864
16,0.06411331242069285,0.980219414893617
17,0.06012477824821117,0.9814383865248226
18,0.055103523696356634,0.9832391400709221
19,0.05276765488088131,0.9835992907801417
20,0.04242571050974917,0.9873670212765957
21,0.03905066189930794,0.988419769503546
22,0.03383033924755898,0.9908854166666667
23,0.031051187914736728,0.9922706117021277
24,0.03387573607107426,0.9904975620567376
25,0.03386374701686362,0.9900820035460992
26,0.027322835804141583,0.9917719414893617
27,0.020119145829626855,0.9950132978723404
28,0.015420955982297025,0.9964816046099291
29,0.013902452605915196,0.9973404255319149
30,0.016108465143182177,0.9954288563829787
31,0.016090125489504413,0.995595079787234
32,0.01503550430680526,0.9965093085106383
33,0.01627528844797548,0.9960106382978723
34,0.019527130502652614,0.9941267730496455
35,0.014775326594393304,0.9961768617021277
36,0.010349737455513566,0.9976728723404256
37,0.009789625182747841,0.9978945035460992
38,0.0067130541726154215,0.9993351063829787
39,0.005591057228578373,0.999501329787234
40,0.0035040163524211088,0.9998337765957447
41,0.0030323045707228496,0.9999168882978723
42,0.0027562027123380216,0.9998337765957447
43,0.0024759802593294768,1.0
44,0.0020053322746497676,1.0
45,0.0018556798198953906,0.9999168882978723
46,0.0016045733119678148,1.0
47,0.001793570170040302,0.999750664893617
48,0.0028058762483774346,0.9998337765957447
49,0.001967538122157071,0.999750664893617
50,0.003797481985802346,0.9996675531914894
51,0.002124743880406815,0.999750664893617
52,0.0020545333465363117,0.9996675531914894
53,0.0015975372962396038,1.0
54,0.0014427828978984913,1.0
55,0.0012024618311230332,1.0
56,0.0011072501755676211,1.0
57,0.001028950015600632,1.0
58,0.0011447473092282073,1.0
59,0.0009197057986463559,1.0
60,0.0018713141641668737,0.9998337765957447
61,0.0011150719501335728,1.0
62,0.0009956021682963646,1.0
63,0.0009222805550807413,0.9999168882978723
64,0.0009320411063914009,1.0
