epoch,train loss,train acc
0,1.2470782551359623,0.6167165336879432
1,0.6005499030047274,0.8045212765957447
2,0.45979039688059625,0.8525598404255319
3,0.38493802572818514,0.8745567375886524
4,0.33716101310354596,0.8870511968085106
5,0.2920295702333146,0.8993517287234043
6,0.25315108792261876,0.9125664893617021
7,0.2272255098883142,0.9216533687943262
8,0.20388985758132122,0.9291057180851063
9,0.1787770117851014,0.9364472517730497
10,0.1615734317518295,0.9422373670212766
11,0.13914674286671141,0.9510472074468085
12,0.12687515495146842,0.9552859042553191
13,0.11306941188237768,0.9607158687943262
14,0.09661612794437308,0.9675310283687943
15,0.08410067618527312,0.9702737145390071
16,0.07966548085529754,0.9717420212765957
17,0.06696559219284261,0.9766456117021277
18,0.06669400751273682,0.9775875443262412
19,0.051282001837612466,0.9830175088652482
20,0.05133199463895661,0.9830452127659575
21,0.051489978771101924,0.9823249113475178
22,0.03459545202117334,0.9892785904255319
23,0.03464971563996787,0.9884474734042553
24,0.030312186027777955,0.9900542996453902
25,0.029229614447723044,0.9904144503546098
26,0.02544511929947011,0.9921043882978723
27,0.017967235693272125,0.9950687056737588
28,0.020417791157168276,0.9934341755319149
29,0.02111527145384474,0.9937666223404256
30,0.013644497866365821,0.9962599734042553
31,0.009783303840680326,0.9978390957446809
32,0.008584751866440823,0.9975620567375886
33,0.00562536378361364,0.9991688829787234
34,0.004410957020925398,0.9993351063829787
35,0.0030954944643568484,0.9995844414893617
36,0.002748836162549622,0.9996675531914894
37,0.003911741568330437,0.999501329787234
38,0.0035839575798587596,0.999501329787234
39,0.002771187256625358,0.9996675531914894
40,0.00338524693692539,0.999251994680851
41,0.0029001693573205713,0.999501329787234
42,0.0019020655903311328,0.9999168882978723
43,0.0013619695413619915,1.0
44,0.0011672229627444548,0.9999168882978723
45,0.0009897716127910672,1.0
46,0.000912643467482338,1.0
47,0.0008202334141428087,1.0
48,0.0007886045365941097,1.0
49,0.0007585373489146537,1.0
50,0.0007183902916756082,1.0
51,0.0006960047052261677,1.0
52,0.0006543960660061938,1.0
53,0.0006302676517813605,1.0
54,0.0006133609363422829,1.0
55,0.0005892930775905583,1.0
56,0.0005673731524284255,1.0
57,0.0005648764416307924,1.0
